GTIP KODU,AÇIKLAMASI
870340900000,"HEM BENZİNLİ HEM DE TAHRİK GÜCÜ VEREN ELEKTRİK MOTORLU TAŞITLAR; KULLANILMIŞ, HARİCİ GÜÇ KAYNAĞINA BAĞLANARAK ŞARJ EDİLENLER "
870360900000,"HEM BENZİNLİ HEM DE TAHRİK GÜCÜ VEREN ELEKTRİK MOTORLU TAŞITLAR; KULLANILMIŞ, HARİCİ GÜÇ KAYNAĞINA BAĞLANARAK ŞARJ EDİLENLER,"
870380900000,Kullanılmış olanlar
870421390000,"EŞYA TAŞIMAYA MAHSUS DİZEL VEYA YARI DİZEL MOTORLU DİĞER TAŞITLAR; KULLANILMIŞ, BRÜT AĞIRLIĞI <= 5 TON, SİLİNDİR HACMİ > 2500"
870421990000,"EŞYA TAŞIMAYA MAHSUS DİZEL VEYA YARI DİZEL MOTORLU DİĞER TAŞITLAR; KULLANILMIŞ, BRÜT AĞIRLIĞI <= 5 TON, SİLİNDİR HACMİ <= 250"
870422990000,"EŞYA TAŞIMAYA MAHSUS DİZEL VEYA YARI DİZEL MOTORLU DİĞER TAŞITLAR; KULLANILMIŞ, 5 TON < BRÜT AĞIRLIĞI <= 20 TON"
870423990000,"EŞYA TAŞIMAYA MAHSUS DİZEL VEYA YARI DİZEL MOTORLU DİĞER TAŞITLAR; KULLANILMIŞ, BRÜT AĞIRLIĞI > 20 TON"
870431390000,"EŞYA TAŞIMAYA MAHSUS BENZİN MOTORLU DİĞER TAŞITLAR; KULLANILMIŞ, BRÜT AĞIRLIĞI <= 5 TON, SİLİNDİR HACMİ > 2800 CM3"
870431990000,"EŞYA TAŞIMAYA MAHSUS BENZİN MOTORLU DİĞER TAŞITLAR; KULLANILMIŞ, BRÜT AĞIRLIĞI <= 5 TON, SİLİNDİR HACMİ <= 2800 CM3"
870432990000,"EŞYA TAŞIMAYA MAHSUS BENZİN MOTORLU DİĞER TAŞITLAR; KULLANILMIŞ, BRÜT AĞIRLIĞI > 5 TON"
870441390000,Kullanılmış olanlar
870441990000,Kullanılmış olanlar
870442990000,Kullanılmış olanlar
870443990000,Kullanılmış olanlar
870451390000,Kullanılmış olanlar
870451990000,Kullanılmış olanlar
870452990000,Kullanılmış olanlar
871639800000,EŞYA TAŞIMAYA MAHSUS DİĞER RÖMORKLAR VE DİĞER YARI RÖMORKLAR; KULLANILMIŞ OLANLAR
920110900000,DÜZ PİYANOLAR; KULLANILMIŞ OLANLAR
870121900000,Kullanılmış olanlar
870122900000,Kullanılmış olanlar
870123900000,Kullanılmış olanlar
870124900000,Kullanılmış olanlar
870441390000,Kullanılmış olanlar
870441990000,Kullanılmış olanlar
870442990000,Kullanılmış olanlar
870443990000,Kullanılmış olanlar
870451390000,Kullanılmış olanlar
870451990000,Kullanılmış olanlar
870452990000,Kullanılmış olanlar
970400000000,"Kullanılmış veya kullanılmamış posta pulları, damga ve 'harç"
970400000000,"Kullanılmış veya kullanılmamış posta pulları, damga ve 'harç"
848580100000,"Kum, beton veya diğer mineral ürünler katmanlı"
848580100000,"Kum, beton veya diğer mineral ürünler katmanlı"
293220909014,"Kumarin, metilkumarinler"
293220909014,"Kumarin, metilkumarinler"
844610000000,Genişliği 30 cm.yi geçmeyen kumaşların dokunmasına mahsus
847480900011,KUMDAN DÖKÜMHANE KALIPLARI YAPMAYA MAHSUS MAKİNALAR (MAÇA MAKİNASI)
430230990012,Kunduz
430219150000,"KUNDUZ, MİSK SIÇANI VEYA TİLKİNİN BÜTÜN HALİNDEKİ DABAKLANMIŞ VEYA APRELENMİŞ KÜRKLERİ (BİRLEŞTİRİLMEMİŞ)"
430219150000,"KUNDUZ, MİSK SIÇANI VEYA TİLKİNİN BÜTÜN HALİNDEKİ DABAKLANMIŞ VEYA APRELENMİŞ KÜRKLERİ (BİRLEŞTİRİLMEMİŞ)"
430230990012,Kunduz
020890700000,Kurbağa bacağı
020890700000,Kurbağa bacağı
010690009011,Kurbağalar
010690009011,Kurbağalar
854911900000,Kurşun asitli akümülatörlerin hurda ve atıkları
854911900000,Kurşun asitli akümülatörlerin hurda ve atıkları
260700000000,Kurşun cevherleri ve zenginleştirilmiş kursun cevherleri
260700000000,Kurşun cevherleri ve zenginleştirilmiş kursun cevherleri
780200000000,Kurşun döküntü ve hurdaları
780200000000,Kurşun döküntü ve hurdaları
282749102000,Kurşun hidroksiklorür
282749102000,Kurşun hidroksiklorür
847290809011,Kurşun kalem açma cihazları
847290809011,Kurşun kalem açma cihazları
440792009011,KAYIN AĞACINDAN KURŞUN KALEM İMALİNE MAHSUS KÜÇÜK TAHTALAR; KALINLIK > 6MM
440799901011,KAVAK AĞACINDAN KURŞUN KALEM İMALİNE MAHSUS KÜÇÜK TAHTALAR; KALINLIK > 6MM
440810910000,İĞNE YAPRAKLI AĞAÇLARDAN KURŞUN KALEM İMALİNE MAHSUS KÜÇÜK TAHTALAR; KALINLIK <= 6MM
440839700000,DİĞER TROPİK AĞAÇLARDAN KURŞUN KALEM İMALİNE MAHSUS KÜÇÜK TAHTALAR; KALINLIK <= 6MM
440890350000,DİĞER AĞAÇLARDAN KURŞUN KALEM İMALİNE MAHSUS KÜÇÜK TAHTALAR; KALINLIK <= 6MM
960910100000,"""Kurşunları"" grafitten olanlar"
960910900000,Diğerleri
283699176000,Kurşun karbonatlar
283699176000,Kurşun karbonatlar
701341100000,EI imali olanlar
701341900000,KURŞUN KIRİSTALDAN SOFRA VEYA MUTFAK İŞLERİNDE KULLANILAN MAKİNA İMALİ EŞYA; BARDAKLAR VE CAM SERAMİĞİNDEN OLANLAR HARİÇ
282739852015,Kurşun klorür
282739852015,Kurşun klorür
701322100000,El imali olanlar
701333190000,Diğerleri
701333110000,Kesilmiş veya başka şekilde dekorlanmış
701322900000,KURŞUN KRİSTALDEN MAKİNA İMALİ AYAKLI BARDAK
701333990000,Diğerleri
701333910000,Kesilmiş veya başka şekilde dekorlanmış
701391100000,El imali olanlar
701391900000,"KURŞUN KRİSTALDEN TUVALET, YAZIHANE, EV TEZYİNATI VE BENZERİ İŞLER İÇİN MAKİNA İMALİ DİĞER EŞYA"
320620000014,Kurşun kromat esaslı pigmentler
320620000014,Kurşun kromat esaslı pigmentler
282410000000,"KURŞUN MONOKSİT [IİTARGE (MÜRDESENK), MASSİCOT]"
282410000000,"KURŞUN MONOKSİT [IİTARGE (MÜRDESENK), MASSİCOT]"
283429204000,Kurşun nitrat
283429204000,Kurşun nitrat
282749101000,Kurşun oksiklorür
282749101000,Kurşun oksiklorür
283990009011,Kurşun silikat
283990009011,Kurşun silikat
291570503017,Kurşun stearat
291570503017,Kurşun stearat
283329600000,Kurşun sülfat
283329600000,Kurşun sülfat
780420000000,Kurşun tozları ve ince pullar
780420000000,Kurşun tozları ve ince pullar
284290801500,"Kurşun, bakır arsenit ve arsenatlar"
284290801500,"Kurşun, bakır arsenit ve arsenatlar"
700729000012,Kurşuna dayanıklı bombeli emniyet camları
700729000011,Kurşuna dayanıklı düz emniyet camları
700729000012,Kurşuna dayanıklı bombeli emniyet camları
700721800031,KURŞUNA DAYANIKLI LAMİNE EDİLMİŞ BOMBELİ EMNİYET CAMLARI; HAVA VE UZAY ARAÇLARINDA VEYA DENİZ ARAÇLARINDA KULLANULMAK ÜZERE U
700721200031,KURŞUNA DAYANIKLI LAMİNE EDİLMİŞ BOMBELİ EMNİYET CAMLARI; MOTORLU KARA TAŞITLARINDA KULLANILMAYA UYGUN EBAT VE ŞEKİLLERDE OLA
700729000011,Kurşuna dayanıklı düz emniyet camları
700721800021,KURŞUNA DAYANIKLI LAMİNE EDİLMİŞ DÜZ EMNİYET CAMLARI; HAVA VE UZAY ARAÇLARINDA VEYA DENİZ ARAÇLARINDA KULLANULMAK ÜZERE UYGUN
700721200021,KURŞUNA DAYANIKLI LAMİNE EDİLMİŞ DÜZ EMNİYET CAMLARI; MOTORLU KARA TAŞITLARINDA KULLANILMAYA UYGUN EBAT VE ŞEKİLLERDE OLANLAR
700721200021,KURŞUNA DAYANIKLI LAMİNE EDİLMİŞ DÜZ EMNİYET CAMLARI; MOTORLU KARA TAŞITLARINDA KULLANILMAYA UYGUN EBAT VE ŞEKİLLERDE OLANLAR
700721200031,KURŞUNA DAYANIKLI LAMİNE EDİLMİŞ BOMBELİ EMNİYET CAMLARI; MOTORLU KARA TAŞITLARINDA KULLANILMAYA UYGUN EBAT VE ŞEKİLLERDE OLA
700721800021,KURŞUNA DAYANIKLI LAMİNE EDİLMİŞ DÜZ EMNİYET CAMLARI; HAVA VE UZAY ARAÇLARINDA VEYA DENİZ ARAÇLARINDA KULLANULMAK ÜZERE UYGUN
700721800031,KURŞUNA DAYANIKLI LAMİNE EDİLMİŞ BOMBELİ EMNİYET CAMLARI; HAVA VE UZAY ARAÇLARINDA VEYA DENİZ ARAÇLARINDA KULLANULMAK ÜZERE U
850720800000,Diğerleri
780600800000,Diğerleri
780411000000,"KURŞUNDAN SACLAR, LEVHALAR, YAPRAKLAR, ŞERİTLER; MESNETLERİ HARİÇ KALINLIK <= 0.2 MM"
780419000000,Diğerleri
701690100011,Kurşunla tutturulmuş cam
262021000000,Kurşunlu benzin tortuları (sludges) ve kurşunlu vuruntuyu
262021000000,Kurşunlu benzin tortuları (sludges) ve kurşunlu vuruntuyu
271012450013,"KURŞUNSUZ BENZİN (E10) (UÇAK BENZİNİ HARİÇ); 95 OKTAN, KURŞUN MİKTARI LİTREDE <= 0.013 GR"
271012490012,"KURŞUNSUZ BENZİN (E10) (UÇAK BENZİNİ HARİÇ); 98 OKTAN, KURŞUN MİKTARI LİTREDE <= 0.013 GR"
271012450011,"KURŞUNSUZ BENZİN (UÇAK HARİÇ); 95 OKTAN, KURŞUN MİKTARI LİTREDE <= 0.013 GR"
271012490011,"KURŞUNSUZ BENZİN (UÇAK HARİÇ); 98 OKTAN, KURŞUN MİKTARI LİTREDE <= 0.013 GR"
271012450011,"KURŞUNSUZ BENZİN (UÇAK HARİÇ); 95 OKTAN, KURŞUN MİKTARI LİTREDE <= 0.013 GR"
271012450013,"KURŞUNSUZ BENZİN (E10) (UÇAK BENZİNİ HARİÇ); 95 OKTAN, KURŞUN MİKTARI LİTREDE <= 0.013 GR"
271012490011,"KURŞUNSUZ BENZİN (UÇAK HARİÇ); 98 OKTAN, KURŞUN MİKTARI LİTREDE <= 0.013 GR"
271012490012,"KURŞUNSUZ BENZİN (E10) (UÇAK BENZİNİ HARİÇ); 98 OKTAN, KURŞUN MİKTARI LİTREDE <= 0.013 GR"
410120502000,"Kuru ağırlığı 9 kg.ı geçen, fakat 10 kg.ı geçmeyenler"
410120501000,Kuru ağırlığı 9 kg.ı geçmeyenler
310559000011,"AZOT VE FOSFORUN İKİSİNİ DE İÇEREN DİĞER MİNERAL VEYA KİMYASAL GÜBRELER; NİTRAT VE FOSFAT İÇERMEYENLER, AZOT =>%10"
310590200000,"KURU ANHİDRİT ÜRÜN ÜZERİNDEN, İÇİNDEKİ AZOT MİKTARI AĞIRLIK İTİBARİYLE % 10 U GEÇEN DİĞER GÜBRELER"
310590200000,"KURU ANHİDRİT ÜRÜN ÜZERİNDEN, İÇİNDEKİ AZOT MİKTARI AĞIRLIK İTİBARİYLE % 10 U GEÇEN DİĞER GÜBRELER"
310420100000,"Kuru anhidrit ürün üzerinden, içindeki K2O miktarı ağırlık"
310420500000,"Kuru anhidrit ürün üzerinden, içindeki K2O miktarı ağırlık"
310420900000,"Kuru anhidrit ürün üzerinden, içindeki K2O miktarı ağırlık"
843780001012,Kuru baklagillerin öğütülmesine ve işlenmesine mahsus makina ve ci
843780001012,Kuru baklagillerin öğütülmesine ve işlenmesine mahsus makina ve ci
843790009019,Diğerleri
843790009011,KURU BAKLAGİLLERİN VEYA HUBUBATIN ÖĞÜTÜLMESİNE VEYA İŞLENMESİNE MAHSUS MAKİNA VE CİHAZLAR İÇİN VALS TOPLARI
843780009000,Diğerleri
110610000000,07.13 Pozisyonuna giren kuru baklagillere ait olanlar
050400001011,BUZAĞI ŞİRDENİ; KURUTULMUŞ
845020000000,ÇAMAŞIR MAKİNALARI (YIKAMA VE KURUTMA TERTİBATI BİR ARADA OLANLAR DAHİL); KURU ÇAMAŞIR KAPASİTESİ > 10 KG
845011900000,Kuru çamaşır kapasitesi 6 kg.ı geçen fakat 10 kg.ı geçmeyenler
410632000000,DOMUZLARIN DABAKLANMIŞ KURU (CRUST) DERİLERİ; KILI ALINMIŞ
410692000000,"DİĞER HAYVANLARIN DABAKLANMIŞ, KURU (CRUST) DERİLERİ; YÜNÜ VEYA KILI ALINMIŞ"
170290710000,KARAMEL; KURU HALDE AĞIRLIK İTİBARİYLE SAKKAROZ ORANI >= %50
320120001000,Kuru hülasa
190190110000,Kuru hülasa oranı ağırlık itibariyle % 90 veya daha fazla olanlar
320611000000,ESASI TİTANDİOKSİT OLAN PİGMENTLER VE MÜSTAHZARLAR; KURU MADDE ÜZERİNDEN TİTANDİOKSİT ORANI => %80
310520100000,"AZOT, FOSFOR VE  POTASYUMUN ÜÇÜNÜ BİRDEN İÇEREN MİNERAL VEYA KİMYASAL GÜBRELER; NİTROGEN >%10"
040630390000,"DİĞER ERİTME PEYNİRLER; KATI YAĞ <= % 36, KURU MADDEDEKİ YAĞ ORANI > %48"
040630310000,"DİĞER ERİTME PEYNİRLER; KATI YAĞ <= % 36, KURU MADDEDEKİ YAĞ ORANI <= %48"
210210310000,EKMEKÇİ MAYASI (CANLI); KURU OLANLAR
070320000012,Kuru sarımsak
070320000012,Kuru sarımsak
070310190011,Kuru soğan
070310190011,Kuru soğan
845110000000,Kuru temizleme makinaları
845190000012,Kuru temizleme makinalarının aksam ve parçaları
845190000012,Kuru temizleme makinalarının aksam ve parçaları
840410009014,BUHAR KAZANLARI VE KIZGIN SU KAZANLARI İÇİN KURUM TEMİZLEME CİHAZLARI
851631000011,ELEKTRİKLİ SAÇ KURUTMA BAŞLIKLARI
050400009030,Kurutulmamış şirdenler
080111000000,HİNDİSTAN CEVİZİ (KURUTULMUŞ)
080310900000,Kurutulmuş
080390900000,Kurutulmuş
190230100000,Kurutulmuş
121291200000,Kurutulmuş (öğütülmüş olsun olmasın)
350220910000,"Kurutulmuş (örneğin yaprak, pul, flokon, ve toz halinde)"
081350999000,Diğerleri
300190981000,Kurutulmuş guddeler diğer organlar (toz haline getirilmiş)
081350991000,"Hurma, muz, ananas, Avakado armudu, mango, mangost içerenler"
080420900019,Diğerleri
080420900011,Ezme
190230100000,Kurutulmuş
081350910000,Erik veya incir içermeyenler
121299950012,Kurutulmuş polen
121299950012,Kurutulmuş polen
410190003000,Kurutulmuş veya kuru tuzlanmış sığır derileri
020910190000,DOMUZUN DERİ ALTI YAĞI (LARD) (KURUTULMUŞ VEYA TÜTSÜLENMİŞ )
021012190000,EVCİL DOMUZLARIN KARIN VE KARIN PARÇALARI (KURUTULMUŞ VEYA TÜTSÜLENMİŞ)
190240100000,Hazırlanmamış kuskus
190240900000,Diğerleri
940440100000,Kuş tüyüyle doldurulmuş olanlar
940490100000,Kuş tüyüyle doldurulmuş olanlar
940440100000,Kuş tüyüyle doldurulmuş olanlar
940490100000,Kuş tüyüyle doldurulmuş olanlar
040891800000,Diğerleri
040891200000,İnsan gıdası olarak kullanılmaya elverişli olmayanlar
040899800000,Diğerleri
040899200000,İnsan gıdası olarak kullanılmaya elverişli olmayanlar
040819890000,Dondurulmuş
040819200000,İnsan gıdası olarak kullanılmaya elverişli olmayanlar
040811800000,Diğerleri
040811200000,İnsan gıdası olarak kullanılmaya elverişli olmayanlar
040819810000,KUŞ VE KÜMES HAYVANLARININ YUMURTA SARILARI (SIVI HALDE); İNSAN GIDASI OLARAK KULLANILMAYA ELVERİŞLİ OLMAYANLAR
100830000000,Kuş yemi
100830000000,Kuş yemi
621290000011,Kuşaklar
621290000011,Kuşaklar
081090750013,Kuşburnu
081090750013,Kuşburnu
071290900014,Kuşkonmaz
200560000000,Kuşkonmaz
071290900014,Kuşkonmaz
070920000000,KUŞKONMAZ (TAZE/SOĞUTULMUŞ)
200560000000,Kuşkonmaz
070920000000,KUŞKONMAZ (TAZE/SOĞUTULMUŞ)
071080850000,Kuşkonmazlar
071080850000,Kuşkonmazlar
670100000012,Kalın veya ince tüyler
670100000011,Kuşların tüylü derileri ve tüylü diğer kısımları
670100000011,Kuşların tüylü derileri ve tüylü diğer kısımları
670100000013,Bunlardan mamul eşya
844130000000,"KAĞIT VEYA KARTONDAN KUTU, TÜP, VARİL VE BENZERİ MAHFAZALARI YAPMAYA MAHSUS MAKİNALAR (KALIPLAMA SURETİYLE YAPILANLAR HARİÇ)"
030479100000,Kutup morinası (Boreogadus saida türü balıklar)
030259100000,Kutup morinası (Boreogadus saida)
030369100000,Kutup morinası (Boreogadus saida)
030553100000,Kutup morinası (Boreogadus saida)
030569100000,Kutup morinası (Boreogadus saida)
030569100000,Kutup morinası (Boreogadus saida)
030369100000,Kutup morinası (Boreogadus saida)
030553100000,Kutup morinası (Boreogadus saida)
030259100000,Kutup morinası (Boreogadus saida)
030479100000,Kutup morinası (Boreogadus saida türü balıklar)
702000050000,KUVARS REAKTÖR TÜPLERİ VE TUTUCULARI; YARI İLETKEN DİSKLERİN ÜRETİMİNE MAHSUS DİFÜZYON VE OKSİDASYON OCAKLARINA KONULMAK İÇİN
250620000011,Ham veya kabaca yontulmuş
250620000019,Diğerleri
920120000000,Kuyruklu piyanolar
920120000000,Kuyruklu piyanolar
020443100000,Kuzu eti
020430000000,Kuzu eti (karkas ve yarım karkas) (dondurulmuş )
430310900016,Kuzu kürkünden giyim eşyası
430310900016,Kuzu kürkünden giyim eşyası
010410300000,Kuzular (1 yaşında veya daha küçük)
430219750000,"Kuzular:Astragan, Broadtail (kısa kuyruk), Karakul,Pers ve benzeri"
010410300000,Kuzular (1 yaşında veya daha küçük)
410210100000,Kuzulara ait olanlar
430219750000,"Kuzular:Astragan, Broadtail (kısa kuyruk), Karakul,Pers ve benzeri"
430130000011,"Astragan, Karakul"
020410000000,Kuzuların karkas ve yarım karkasları (taze veya soğutulmuş)
020410000000,Kuzuların karkas ve yarım karkasları (taze veya soğutulmuş)
020430000000,Kuzu eti (karkas ve yarım karkas) (dondurulmuş )
020443100000,Kuzu eti
410210100000,Kuzulara ait olanlar
090821000000,Ezilmemiş ve öğütülmemiş
090822000000,Ezilmiş veya öğütülmüş
090811000000,Ezilmemiş ve öğütülmemiş
090812000000,Ezilmiş veya öğütülmüş
071332000019,Diğerleri
071332000011,"KÜÇÜK KIRMIZI (ADZUKİ) FASULYE; KURU, KABUKSUZ, TOHUMLUK"
121190860022,Küçük paketler içerisinde bitkisel çay olarak kullanılanlar
121190860024,IHLAMUR; KÜÇÜK PAKETLER İÇERİSİNDE BİTKİSEL ÇAY OLARAK KULLANILANLAR
121190860026,ADA ÇAYI (SALVİA OFFİCİNALİS); KÜÇÜK PAKETLER İÇERİSİNDE BİTKİSEL ÇAY OLARAK KULLANILANLAR
830220000000,ADİ METALLERDEN DONANIMLARI İLE BİRLİKTE OLAN KÜÇÜK TEKERLEKLER
281129050000,Kükürt dioksit
281129050000,Kükürt dioksit
281129101000,Kükürt trioksit (sülfürik anhidrit)
281129101000,Kükürt trioksit (sülfürik anhidrit)
320419000011,Kükürtlü boyalar
320419000011,Kükürtlü boyalar
293090989068,KÜKÜRTLÜ ORGANİK DİĞER BİLEŞİKLER
790112301000,Külçe
790112901000,Külçe
401700001011,"Külçe ,blok, levha ,tabaka, şerit, çubuk, profil veya boru halinde olanlar"
790112101011,İşlenmemiş elektrolitik olan külçe çinko
790111001011,İşlenmemiş elektrolitik olan külçe çinko
790112101012,İşlenmemiş elektrolitik olmayan külçe çinko
790111001012,İşlenmemiş elektrolitik olmayan külçe çinko
845420000000,Külçe kalıpları ve döküm potaları
721810000000,Külçe veya diğer ilk şekillerde
721810000000,Külçe veya diğer ilk şekillerde
843229100012,Kültivatörler
843229100012,Kültivatörler
710121000000,İşlenmemiş olanlar
710122000000,İşlenmiş olanlar
711610000029,Kültür incisinden diğer eşya
711610000029,Kültür incisinden diğer eşya
711610000021,"Kültür incisinden kolyeler, bilezikler"
711610000021,"Kültür incisinden kolyeler, bilezikler"
210210100000,Kültür mayaları
210210100000,Kültür mayaları
950691900000,Diğerleri
290270000000,Kümen (izopropil benzen)
290270000000,Kümen (izopropil benzen)
843629000019,Diğerleri
843691000000,Kümes hayvancılığına veya civciv çıkartma ve büyütme makina
843691000000,Kümes hayvancılığına veya civciv çıkartma ve büyütme makina
040790900000,Diğerleri
040729900000,Diğerleri
040790100000,KÜMES HAYVANLARININ KABUKLU YUMURTALARI; DAYANIKLI HALE GETİRİLMİŞ VEYA PİŞİRİLMİŞ
020990000000,Diğerleri
040790100000,KÜMES HAYVANLARININ KABUKLU YUMURTALARI; DAYANIKLI HALE GETİRİLMİŞ VEYA PİŞİRİLMİŞ
170199100012,KÜP VE KESME BEYAZ ŞEKER; İLAVE AROMA VEYA RENK VERİCİ MADDE İÇERENLER HARİÇ (KATI HALDE)
170199100012,KÜP VE KESME BEYAZ ŞEKER; İLAVE AROMA VEYA RENK VERİCİ MADDE İÇERENLER HARİÇ (KATI HALDE)
820110000012,ADİ METALLERDEN KÜREKLER
890399100011,Kürekli kayık ve kanolar
890399990011,Kürekli kayık ve kanolar
890399100011,Kürekli kayık ve kanolar
890399990011,Kürekli kayık ve kanolar
848180810000,"BORULAR, KAZANLAR, TANKLAR, DEPOLAR VE BENZERİ DİĞER KAPLAR İÇİN KÜRESEL VE KONİK VALFLER"
430310900018,Diğerleri
430390000019,Diğerleri
790112901000,Külçe
790112301000,Külçe
761610000011,"ALUMİNYUMDAN VİDA, SOMUN, PERÇİN ÇİVİLERİ VE RONDELELAR; KÜTLE HALİNDE KESİLMİŞ OLAN VE SAP KALINLIĞI VEYA DELİK ÇAPI <= 6 MM"
700711100012,Kütle halinde renklendirilmiş veya emici veya yansıtıcı tabakası olan
700711900012,Kütle halinde renklendirilmiş veya emici veya yansıtıcı tabakası olan
700711100011,Kütle halinde renklendirilmiş veya emici veya yansıtıcı tabakası olan düz
700711900011,Kütle halinde renklendirilmiş veya emici veya yansıtıcı tabakası olan düz
700521300000,"Kalınlığı 3,5 mm. yi geçen fakat 4,5 mm. yi geçmeyenler"
700521250000,"Kalınlığı 3,5 mm. yi geçmeyenler"
700521800000,"Kalınlığı 4,5 mm. yi geçenler"
700320001000,"DÖKME/HADDEDEN GEÇİRİLMİŞ CAM PLAKA; TEL İLE TAKVİYE EDİLMİŞ, RENKLENDİRİLMİŞ/OPAKLAŞTIRILMIŞ/KAPLANMIŞ/ABSORPLAYICI VEYA YAN"
700800200000,"ÇOK KATLI YALITIM CAMLARI; KÜTLE HALİNDE BOYANMIŞ, IŞIK GEÇİRMEZ HALE GETİRİLMİŞ, KAPLANMIŞ VEYA EMİCİ VEYA YANSITICI TABAKAS"
481031000000,"BİRİNCİL ELYAF (KRAFT) DİĞER KAĞIT VE KARTONLAR; TEK DÜZE BEYAZLATILMIŞ, M2 <=150GR, KİMYASAL ODUN LİFİ ORANI > %95"
480452000000,Kütle halinde tek düze beyazlatılmış ve toplam lif miktarının
480452000000,Kütle halinde tek düze beyazlatılmış ve toplam lif miktarının
480439510000,Kütle halinde tekdüze beyazlatılmış
480439510000,Kütle halinde tekdüze beyazlatılmış
480442000000,Kütle halinde tekdüze beyazlatılmış ve toplam lif miktarının
480442000000,Kütle halinde tekdüze beyazlatılmış ve toplam lif miktarının
902781000000,Kütle spektrometreleri
902781000000,Kütle spektrometreleri
290539260000,"BÜTAN - 1,4-DİOL VEYA TETRAMETİL GLİKOL (1,4-BÜTANDİOL); KÜTLECE %100 BİYO TEMELLİ KARBON İÇERİĞİNE SAHİP"
291719200000,"ETAN - 1,2 - DİKARBOKSİLİK ASİT VEYA BÜTANDİOİK ASİT (SÜKSİNİK ASİT); KÜTLECE %100 BİYO TEMELLİ KARBON İÇERİĞİNE SAHİP"
740313000000,Kütükler
760120400000,Kütükler
760120400000,Kütükler
690911000011,LABARATUVARLARDA KULLANILAN PORSELENDEN CİHAZLAR VE EŞYA
690911000011,LABARATUVARLARDA KULLANILAN PORSELENDEN CİHAZLAR VE EŞYA
690919000011,DİĞER SERAMİKTEN LABORATUVAR EŞYASI
701710000011,ERİTİLMİŞ KUVARS VEYA ERİTİLMİŞ SİLİSTEN LABORATUVAR EŞYASI (TAKSİMATLI VEYA ÖLÇÜLÜ OLSUN OLMASIN)
701720000011,ISIYA DAYANIKLI CAMDAN LABORATUVAR EŞYASI; GENLEŞME KATSAYISI <= 5X10-6/KELVİN
851419800012,Laboratuvarda kullanılan ocak ve fırınlar
851420100012,Laboratuvarda kullanılan ocak ve fırınlar
851420800012,Laboratuvarda kullanılan ocak ve fırınlar
851419800012,Laboratuvarda kullanılan ocak ve fırınlar
