GTIP KODU,AÇIKLAMASI
180200000000,"Kakao kabukları, iç kabukları, zarları ve diğer kakao döküntüleri"
180500000000,Kakao tozu (ilave şeker veya diğer tatlandırıcı maddeler içermeyenler)
180400000000,Kakao yağı (katı ve sıvı)
180690500000,Kakaolu şekerci mamulleri ve şeker yerine kullanılan maddelerden
030742300000,"Kalamarlar (Avrupa kalamarı Ommastrephes spp.,"
800120000000,Kalay alaşımları
800300009013,Kalay alaşımlarından çubuklar
800300009011,Kalay alaşımlarından içi dolu profiller
800700101011,Kalay alaşımlarından olanlar
800700109011,Kalay alaşımlarından olanlar
800300009015,Kalay alaşımlarından teller
260900000000,Kalay cevherleri ve zenginleştirilmiş kalay cevherleri
800200000000,Kalay döküntü ve hurdaları
282739100011,Kalay II klorür
282739100012,Kalay IV klorür
282749901000,Kalay oksiklorür
282590851000,Kalay oksitleri
283090851014,Kalay polisülfürler
283090851012,Kalay sülfürler
800700802100,"Kalaydan ince ve kalın borular ve boru bağlantı parçaları( rakorlar, dirsekler"
285390901000,Kalaylı bakır amalgamları
720430000000,Kalaylı demir veya çelik döküntü ve hurdaları
870510000011,Kaldırma kapasitesi 75 tonu geçmeyenler
842710100000,Kaldırma yüksekliği 1 m. veya daha fazla olanlar
821410000011,Kalemtraş bıçakları
821410000012,Kalemtraşlar
842091100011,Kalenderler için
842091800011,Kalenderler için
382450100000,Kalıba dökülmeye hazır beton
750890001011,Kalıba dökülmüş
020610950000,Kalın ve ince etek
020629910000,Kalın ve ince etek
021099510000,Kalın ve ince etek
670100000012,Kalın veya ince tüyler
760719100000,"Kalınlığı 0,021 mm. den az olanlar"
760711900000,"Kalınlığı 0,021 mm. veya daha fazla,fakat 0,2 mm. yi geçmeyenler"
760719900000,"Kalınlığı 0,021 mm. veya daha fazla,fakat 0,2 mm. yi geçmeyenler"
392020800000,"Kalınlığı 0,10 mm.yi geçenler"
722599000022,"Kalınlığı 0,30 mm yi geçenler"
722599000021,"Kalınlığı 0,30 mm yi geçmeyenler"
392062900000,"Kalınlığı 0,35 mm.yi geçenler"
761290300000,Kalınlığı 0.2 mm yi geçmeyen yapraklardan elde edilenler
761510300000,Kalınlığı 0.2 mm yi geçmeyen yapraklardan elde edilenler
440890950000,Kalınlığı 1 mm' yi geçenler
440890850000,Kalınlığı 1 mm' yi geçmeyenler
392043100000,Kalınlığı 1 mm. yi geçmeyenler
392043900000,Kalınlığı 1 mm.yi geçenler
392049900000,Kalınlığı 1 mm.yi geçenler
440839950000,Kalınlığı 1 mm.yi geçenler
392049100000,Kalınlığı 1 mm.yi geçmeyenler
440839850000,Kalınlığı 1 mm.yi geçmeyenler
722540400000,Kalınlığı 10 mm. yi geçenler
720711160000,Kalınlığı 130 mm.yi geçenler
720711140000,Kalınlığı 130 mm.yi geçmeyenler
720854009011,Kalınlığı 2 mm. veya daha fazla olanlar
720854001011,Kalınlığı 2 mm.veya daha fazla olanlar
700420999012,"Kalınlığı 2,5 mm.yi geçen fakat 3,5 mm.yi geçmeyenler"
700420999011,"Kalınlığı 2,5 mm.yi geçmeyenler"
721691801012,Kalınlığı 2.5 mm. veya daha fazla olanlar
721691801022,Kalınlığı 2.5 mm. veya daha fazla olanlar
721691809012,Kalınlığı 2.5 mm. veya daha fazla olanlar
721691809022,Kalınlığı 2.5 mm. veya daha fazla olanlar
721691801011,Kalınlığı 2.5 mm.den az olanlar
721691801021,Kalınlığı 2.5 mm.den az olanlar
721691809011,Kalınlığı 2.5 mm.den az olanlar
721691809021,Kalınlığı 2.5 mm.den az olanlar
760611910000,Kalınlığı 3 mm. den az olanlar
760612920000,Kalınlığı 3 mm. den az olanlar
760611930000,"Kalınlığı 3 mm. veya daha fazla, fakat 6 mm. den az olanlar"
760612930000,"Kalınlığı 3 mm. veya daha fazla, fakat 6 mm. den az olanlar"
700510300000,"Kalınlığı 3,5 mm. yi geçen fakat 4,5 mm. yi geçmeyenler"
700521300000,"Kalınlığı 3,5 mm. yi geçen fakat 4,5 mm. yi geçmeyenler"
700529350000,"Kalınlığı 3,5 mm. yi geçen fakat 4,5 mm. yi geçmeyenler"
700510250000,"Kalınlığı 3,5 mm. yi geçmeyenler"
700521250000,"Kalınlığı 3,5 mm. yi geçmeyenler"
700529250000,"Kalınlığı 3,5 mm. yi geçmeyenler"
700420999013,"Kalınlığı 3,5 mm.yi geçen fakat 4,5 mm.yi geçmeyenler"
722550800012,Kalınlığı 3mm. den az olanlar
722550800011,Kalınlığı 3mm. veya daha fazla olanlar
700510800000,"Kalınlığı 4,5 mm. yi geçenler"
700521800000,"Kalınlığı 4,5 mm. yi geçenler"
700529800000,"Kalınlığı 4,5 mm. yi geçenler"
700420999014,"Kalınlığı 4,5 mm.yi geçenler"
722540900000,"Kalınlığı 4,75 mm. den az olanlar"
722540600000,"Kalınlığı 4,75 mm. veya daha fazla fakat 10 mm. yi geçmeyenler"
722691910000,"Kalınlığı 4,75 mm. veya daha fazla olanlar"
721931000000,"Kalınlığı 4,75 mm. veya daha fazla olanlar:"
722691990000,"Kalınlığı 4,75 mm.'den az olanlar"
391810900011,Kalınlığı 5mm'yi geçmeyenler
760611990000,Kalınlığı 6 mm. veya daha fazla olanlar
760612990000,Kalınlığı 6 mm. veya daha fazla olanlar
720840001011,Kalınlıkları 2 mm. veya daha fazla olanlar
720840009011,Kalınlıkları 2 mm. veya daha fazla olanlar
950300850000,Kalıplanarak elde edilen minyatür metal modeller
420212500000,Kalıplanmış plastik maddelerden yapılmış olanlar
843890009012,Kalıplar
810430000000,Kalibrelenmiş torna döküntüleri ve granüller; tozlar
030224000000,Kalkan balığı (Psetta maxima)
030334000000,Kalkan balığı (Psetta maxima)
680210009011,Kalkerli taşlardan veya su mermerinden
271019620010,Kalorifer Yakıtı
271019660010,Kalorifer Yakıtı
271019670013,Kalorifer Yakıtı
902139900012,Kalp kapakçıkları
271311000000,Kalsine edilmemiş
271312000000,Kalsine edilmiş
251990900011,Kalsine edilmiş manyezi
280512000000,Kalsiyum
282619909011,Kalsiyum
310240100011,Kalsiyum amonyum nitrat (CAN)
310240900011,Kalsiyum amonyum nitrat (CAN)
284290801411,Kalsiyum arsenit
293627000013,Kalsiyum askorbat
292249859024,Kalsiyum aspartat (kalsiretart)
291819981012,Kalsiyum fenil glikolat
291512000013,Kalsiyum formiat
283510001012,Kalsiyum fosfit ve hipofosfit
291899900013,Kalsiyum galaktaglukonat
291990009013,Kalsiyum gliserin fosfat
291816000012,Kalsiyum glukonat
292242000014,Kalsiyum glutamat
283525000000,Kalsiyum hidrojen ortofosfat (dikalsiyum fosfat)
282590110000,Kalsiyum hidroksit (aşağıda belirtilen partikül formlarında olup kuru
291990009017,Kalsiyum inozitolhekzofosfat
283650000000,Kalsiyum karbonat
284910000000,Kalsiyum karbür
282720000000,Kalsiyum klorür
291811000012,Kalsiyum laktat
291899900012,Kalsiyum laktobiyonat
291990009018,Kalsiyum laktofosfat
292241000014,Kalsiyum lizinat
310260000000,Kalsiyum nitrat ve amonyum nitratın çift tuzları ve
282590190011,Kalsiyum oksit
291570409012,Kalsiyum palmitat
293624000013,Kalsiyum pantotanat
282590190012,Kalsiyum peroksit
291550000013,Kalsiyum propionat
292990900014,Kalsiyum siklamad
283719002012,Kalsiyum siyanür
291570503014,Kalsiyum stearat
291813009013,Kalsiyum tartarat
283090112000,Kalsiyum ve antimuan sülfür
283090852000,"Kalsiyum, antimuan polisülfür"
848310959011,Kam milleri
731824000000,Kamalar ve kamalı pimler
900211000000,"Kamera, projektör, fotoğraf veya sinematografik büyültme veya"
900710000000,Kameralar
900791000000,Kameralara ait olanlar
290219000012,Kamfen
291429000016,Kamfor (kafuru)
170310000000,Kamış melasları
140190001000,Kamışlar
991900000015,"Kamu kurumları, hayır veya insani yardım kuruluşları tarafından getirilen eşya"
901890100013,Kan basıncını ölçmeye mahsus diğer alet ve cihazlar
300212000022,Kan globulinleri
382213000000,Kan gruplarının veya kan faktörlerinin tayini için olanlar
901890500012,Kan torbaları
851629990012,Kanal tipi ısıtıcı
382520000000,Kanalizasyon çamuru
230110000013,Kanatlı hayvanlardan elde edilenler
294190000015,Kanomisin ve türevleri;bunların tuzları
051000001000,Kantarit
481032100000,Kaolin iIe sıvanmış olanlar
844010900012,Kapak takma makina ve cihazları
851769200000,Kapalı devre konuşma sistemleri
732690940000,Kapalı kalıpta dövülmüş
870840910000,Kapalı kalıpta dövülmüş çelikten olanlar
870850550000,Kapalı kalıpta dövülmüş çelikten olanlar
870880910000,Kapalı kalıpta dövülmüş çelikten olanlar
870891910000,Kapalı kalıpta dövülmüş çelikten olanlar
870892910000,Kapalı kalıpta dövülmüş çelikten olanlar
870894910000,Kapalı kalıpta dövülmüş çelikten olanlar
870895910000,Kapalı kalıpta dövülmüş çelikten olanlar
830160000011,Kapı kilidi silindirleri (barel)
441821100011,Kapılar
441821900011,Kapılar
441829500011,Kapılar
441829800011,Kapılar
392520000000,"Kapılar, pencereler ve bunların çerçeveleri ve pervazları ve"
940310910000,"Kapılı, kanatlı veya sürgülü dolaplar"
940330910000,"Kapılı, kanatlı veya sürgülü dolaplar; çekmeceli dolaplar, dosya ve"
731210610000,Kaplanmamış
722920000012,Kaplanmış teller
722990500012,Kaplanmış teller
722990900012,Kaplanmış teller
100191100000,Kaplıca (kızıl) buğday
100199000013,Kaplıca (kızıl) buğday
848360209012,Kaplinler (kardan mafsallar ve diğer mafsallar)
848360809012,Kaplinler (kardan mafsallar ve diğer mafsallar)
291590700036,Kaprik asit (dekanoik asit)
291590700035,Kaprilik asit (oktanoik asit)
291590700034,Kaproik asit (hekzanoik asit)
860400000017,Kar küreme makinaları
870590801012,Kar küremeye mahsus taşıtlar
843020000011,Kar küreyicileri
843020000012,Kar püskürtücüleri
640212900000,Kar sörfü için ayakkabılar
360100000011,Kara barut
100810000000,Kara buğday
160100100000,Karaciğerden yapılanlar
020622000000,Karaciğerler
020641000000,Karaciğerler
020713910000,Karaciğerler
020714910000,Karaciğerler
020726910000,Karaciğerler
020727910000,Karaciğerler
020760910000,Karaciğerler
021099410000,Karaciğerler
020744910000,Karaciğerler (yağlı karaciğerler hariç)
020754910000,Karaciğerler (yağlı karaciğerler hariç)
030291000000,"Karaciğerler, yumurtalar, nefisler, spermler"
170490750000,Karameller ve benzeri tatlılar
240220100000,Karanfil içerenler
060312000000,Karanfiller
853080000012,Karayolları trafiğine mahsus cihazlar
293399809024,Karbazol ve türevleri
293296000000,Karbofuran (ISO)
292990900012,Karboksilik asit azidleri
391231000000,Karboksimetilselüloz ve tuzları
690290000011,Karbon blokları
681511000000,Karbon elyaf
681513000000,Karbon elyaftan diğer eşya
681512000000,Karbon elyaftan mensucat
400510000000,Karbon karası (carbon black) veya silika ile karıştırılmış kauçuk
382713000000,Karbon teraklorür içerenler
290314000000,Karbon tetraklorür
220110110000,Karbonatlandırılmamış
281121000000,Karbondioksit
510310100000,Karbonize edilmemiş
510320000021,Karbonize edilmemiş
510130000000,Karbonize edilmiş
510310900000,Karbonize edilmiş
510320000022,Karbonize edilmiş
853310000000,Karbonlu sabit rezistanslar (terkip veya film tipleri)
281310000000,Karbonsülfür (karbondisülfür)
381400100013,"Karbontetraklorür, bromoklorometan veya 1,1,1trikloroetan (metilkloroform)"
381400900013,"Karbontetraklorür, bromoklorometan veya 1,1,1trikloroetan (metilkloroform)"
591110000000,"Kard garnitürlerinin imalinde kullanılan türden kauçuk, deri ve diğer"
844831000000,Kard garnitürü
844511000000,Karde makinaları (tarak makinaları)
731700809011,Karde makinaları teçhizatı için kard iğneleri
440399005000,Kare şeklinde kabaca yontulmuş diğer ağaçlar
850300919013,Kare ve dikdörtgenden başka şekilde kesilmiş manyetik saclar
850300989013,Kare ve dikdörtgenden başka şekilde kesilmiş manyetik saclar
020319150000,Karın ve karın parçaları
020329150000,Karın ve karın parçaları
380700101000,Karışık çözücüler ve incelticiler
380700901100,Karışık çözücüler ve incelticiler
381700800019,Karışım halinde diğer alkil benzenler
210420000000,Karışım halindeki homojenize gıda müstahzarları
848180110000,Karıştırıcı valfler
847780930000,"Karıştırıcılar, yoğurucular ve çırpıcılar"
847982000000,"Karıştırma, yoğurma, kırma, öğütme, eleme, kalburlama, homo"
020110000000,Karkas ve yarım karkas
020210000000,Karkas ve yarım karkas
020421000000,Karkas ve yarım karkas
020441000000,Karkas ve yarım karkas
020450110000,Karkas ve yarım karkas
020450510000,Karkas ve yarım karkas
020120500000,Karkasın arka çeyrekleri (ayrılmamış veya ayrılmış)
020220500000,Karkasın arka çeyrekleri (ayrılmamış veya ayrılmış)
020120300000,Karkasın ön çeyrekleri (ayrılmamış veya ayrılmış)
020220300000,Karkasın ön çeyrekleri (ayrılmamış veya ayrılmış)
020230100000,"Karkasın ön çeyrekleri (bütün veya en fazla beş parçaya bölünmüş,"
020230500000,Karkasın ön çeyreklerinin döş ve kaburga etleri
300241902014,Karma aşı (DBT)
070410100011,Karnabahar
071080950014,Karnabahar
071290900018,Karnabahar
120991800017,Karnabahar tohumu
270400901000,Karni kömürü
570410000000,"Karolar (yüzeyi 0,3 m2.yi geçmeyenler)"
570420000000,"Karolar (yüzeyi 0,3 m2’yi geçen fakat 1 m2’yi geçmeyenler)"
570329100000,Karolar (yüzeyi 1 m2.yi geçmeyenler)
570329910000,Karolar (yüzeyi 1 m2.yi geçmeyenler)
570339100000,Karolar (yüzeyi 1 m2.yi geçmeyenler)
570339910000,Karolar (yüzeyi 1 m2.yi geçmeyenler)
570390200000,Karolar (yüzeyi 1 m2.yi geçmeyenler)
871690300000,Karoseriler
320418000000,Karotenoid renklendirici maddeler ve bunlara dayalı müstahzarlar
080711000000,Karpuzlar
851718000015,"Kart, jeton, para vb. ödeme araçlarıyla çalışanlar"
480257005000,Kartonlar
290719909011,Karvakrol
291429000012,Karvon
830300400000,"Kasalar, kasa daireleri için zırhlı kapı ve bölmeler"
852721920000,Kaset tipi olup analog ve dijital okuma sistemli olanlar
848350200012,Kasnaklar
848350800012,Kasnaklar
252100000000,Kastin; kireç taşı ve diğer kireçli taşlar (kireç ve çimento
040690290000,Kaşkaval
510211000000,Kaşmir keçisi kılı
510531000000,Kaşmir keçisi kılı
150420100000,Katı fraksiyonlar
150430100000,Katı fraksiyonlar
281511000000,Katı halde
151590510000,Katı halde net ağırlığı 1 kg. veya daha az olan hazır ambalajlarda
151590910000,Katı halde net ağırlığı 1 kg. veya daha az olan hazır ambalajlarda
151590990000,"Katı halde, diğer şekillerde ambalajlanmış olanlar; akışkan"
151590590000,"Katı hallerde,diğer şekillerde ambalajlanmış olanlar; akışkan"
284700009011,Katı hidrojen peroksit
392330100011,Katı ilaç şekilleri için kaplar
210690920000,"Katı süt yağı, sakkaroz, izoglikoz, nişasta veya glikoz içermeyen"
330210210000,"Katı süt yağı, sakkoroz, izoglikoz, glikoz veya nişasta içermeyenler"
210112921000,"Katı süt yağı, süt proteinleri, sakkaroz, izoglikoz, nişasta veya"
210112981000,"Katı süt yağı, süt proteinleri, sakkaroz, izoglikoz, nişasta veya"
190190910000,"Katı süt yağı,sakkaroz, izoglikoz,glikoz veya nişasta içermeyen"
360690900011,Katı yakıtlar
151560590000,"Katı, diğerleri; sıvı"
151560990000,"Katı, diğerleri; sıvı"
151560510000,"Katı, net ağırlığı 1 kg geçmeyen hazır ambalajlarda bulunanlar"
151560910000,"Katı, net ağırlığı 1 kg geçmeyen hazır ambalajlarda bulunanlar"
190190950000,"Katı/sıvı yağ içeriği ağırlıkça %30'u geçmeyen, yağsız süt ve/veya peyniraltı"
391910802000,Katılma polimerizasyonu ürünlerinden olanlar
293943000011,Katin (INN)
293943000012,Katinin tuzları
854091000000,Katod ışınlı tüplere ait olanlar
